,SMILES,False positives,True positives,FP - TracIn_test,TP - TracIn_test,Score - TracIn_test,FP - TracIn_test_pos,TP - TracIn_test_pos,Score - TracIn_test_pos,FP - TracIn_self,TP - TracIn_self,Score - TracIn_self,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
6352,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2nnc(C3CCCCC3)s2)cc1,-0.0,1.0,0.0,0.0,-45.180328369140625,0.0,0.0,-45.70124435424805,0.0,0.0,-144.5879669189453,1.0,0.0,0.5976095617529823,0.0,1.0,0.0
6353,O=[N+]([O-])c1ccc(SNc2ccccc2)c([N+](=O)[O-])c1,-0.0,1.0,0.0,0.0,-43.70212173461914,0.0,0.0,-44.210296630859375,0.0,0.0,-142.82615661621094,0.0,0.0,14.7410358565737,0.0,1.0,0.0
6354,O=[N+]([O-])c1ccc(Sc2n[nH]c(-c3ccc(Cl)cc3Cl)n2)nc1,-0.0,1.0,0.0,0.0,-56.705650329589844,0.0,0.0,-57.31534957885742,0.0,0.0,-211.1774444580078,0.0,0.0,25.498007968127485,0.0,1.0,0.0
6355,O=[N+]([O-])c1ccc(Sc2n[nH]c(-c3ccccc3)n2)nc1,-0.0,1.0,1.0,0.0,-65.60728454589844,1.0,0.0,-66.27821350097656,1.0,0.0,-483.41033935546875,1.0,0.0,3.5856573705179224,0.0,1.0,0.0
6356,O=[N+]([O-])c1ccc(Sc2nc3ccccc3o2)c([N+](=O)[O-])c1,-0.0,1.0,0.0,0.0,-46.349822998046875,0.0,0.0,-46.880470275878906,0.0,0.0,-141.23117065429688,1.0,0.0,0.5976095617529823,0.0,1.0,0.0
6357,O=[N+]([O-])c1ccc2ncnc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)c2c1,-0.0,1.0,0.0,0.0,-46.578731536865234,0.0,0.0,-47.1113395690918,0.0,0.0,-131.2952423095703,0.0,1.0,63.147410358565736,0.0,1.0,0.0
6358,O=[N+]([O-])c1cccc(-c2ccc(SCc3cccnc3)nn2)c1,-0.0,1.0,0.0,0.0,-49.04147720336914,0.0,0.0,-49.59442138671875,0.0,0.0,-156.36871337890625,0.0,0.0,5.776892430278881,0.0,1.0,0.0
6359,O=[N+]([O-])c1cccc(CN2CC=C(c3ccc(F)cc3)CC2)c1,-0.0,1.0,0.0,0.0,-46.65376663208008,0.0,0.0,-47.18754577636719,0.0,0.0,-152.618896484375,0.0,0.0,13.745019920318722,0.0,1.0,0.0
6360,O=[N+]([O-])c1cccc(NC(=S)N2CCc3ccccc3C2)c1,-0.0,1.0,0.0,0.0,-44.58222579956055,0.0,0.0,-45.09819793701172,0.0,0.0,-144.81280517578125,1.0,0.0,1.5936254980079625,0.0,1.0,0.0
6361,O=[N+]([O-])c1cccc(NC(=S)NCCc2ccccc2)c1,-0.0,1.0,0.0,0.0,-48.00421142578125,0.0,0.0,-48.54857635498047,0.0,0.0,-155.16616821289062,0.0,0.0,30.6772908366534,0.0,1.0,0.0
6362,O=[N+]([O-])c1cccc(OCCN2CCC(Cc3ccccc3)CC2)c1,-0.0,1.0,0.0,0.0,-47.89951705932617,0.0,0.0,-48.44337844848633,0.0,0.0,-151.04046630859375,0.0,0.0,26.09561752988048,0.0,1.0,0.0
6363,O=c1[nH]c(CN2CCN(S(=O)(=O)c3cccs3)CC2)nc2c(Br)cc(Br)cc12,-0.0,1.0,0.0,0.0,-62.14734649658203,0.0,0.0,-62.79506301879883,0.0,0.0,-309.79638671875,0.0,0.0,10.159362549800798,0.0,1.0,0.0
6364,O=c1[nH]c2cc([N+](=O)[O-])c([N+](=O)[O-])cc2[nH]c1=O,-0.0,1.0,0.0,0.0,-60.76763153076172,0.0,0.0,-61.40470504760742,0.0,0.0,-292.227294921875,0.0,0.0,31.872509960159363,0.0,1.0,0.0
6365,O=c1c2ccccc2nc(SCc2ccc([N+](=O)[O-])cc2)n1CCCO,-0.0,1.0,0.0,0.0,-49.179351806640625,0.0,0.0,-49.73298645019531,0.0,0.0,-150.19247436523438,0.0,0.0,35.85657370517928,0.0,1.0,0.0
6366,O=c1ccc2c(-c3ccccc3S(=O)(=O)O)c3ccc(O)c(O)c3oc-2c1O,-0.0,1.0,0.0,0.0,-62.3382568359375,0.0,0.0,-62.98662567138672,0.0,0.0,-245.07763671875,0.0,0.0,9.561752988047804,1.0,-0.0,1.0
6367,O=c1oc(-c2ccccc2Br)nc2ccccc12,-0.0,1.0,0.0,0.0,-65.01687622070312,0.0,0.0,-65.68470001220703,1.0,0.0,-592.9454956054688,0.0,0.0,21.115537848605577,0.0,1.0,0.0
6368,O=c1oc(-c2ccco2)nc2sc3c(c12)CCCCC3,-0.0,1.0,0.0,0.0,-63.74160385131836,0.0,0.0,-64.4003677368164,0.0,0.0,-409.5647888183594,0.0,0.0,18.32669322709164,0.0,1.0,0.0
6369,O=c1oc2ccccc2c(O)c1C(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,-0.0,1.0,0.0,0.0,-38.908348083496094,0.0,0.0,-39.372764587402344,0.0,0.0,-129.37330627441406,0.0,0.0,51.39442231075696,0.0,1.0,0.0
6370,O[C@H]1C[C@H](c2ccc(Cl)cc2)N(CC2CCCCC2)C[C@@H]1n1cc(C2CC2)nn1,-0.0,1.0,1.0,0.0,-71.91571807861328,1.0,0.0,-72.6285171508789,1.0,0.0,-814.7994995117188,0.0,0.0,17.330677290836658,0.0,1.0,0.0
6371,O[C@H]1C[C@H](c2ccccc2)N(CC2CCCCC2)C[C@@H]1n1cc(C2CC2)nn1,-0.0,1.0,1.0,0.0,-76.08206939697266,1.0,0.0,-76.82119750976562,1.0,0.0,-1155.673583984375,0.0,0.0,30.2788844621514,0.0,1.0,0.0
6372,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,-0.0,1.0,0.0,0.0,-61.192344665527344,0.0,0.0,-61.83441925048828,0.0,0.0,-426.2594909667969,0.0,0.0,20.3187250996016,0.0,1.0,0.0
6373,Oc1ccc(O)c2c1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-0.0,1.0,0.0,0.0,-55.91455841064453,0.0,0.0,-56.51927185058594,0.0,0.0,-185.75668334960938,1.0,0.0,2.7888446215139413,0.0,1.0,0.0
6374,S=C(NCCc1ccccc1)N1Cc2cc(Br)ccc2-n2nncc2C1,-0.0,1.0,1.0,0.0,-65.44331359863281,1.0,0.0,-66.11386108398438,1.0,0.0,-513.1968994140625,0.0,0.0,24.30278884462152,0.0,1.0,0.0
6375,next replicate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6376,starting_now,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6377,C#CCN(C[C@H]1[C@H](OC(=O)NC2CCCC2)[C@H](OC(=O)NC2CCCC2)C[C@H]2C(=O)N(c3ccccc3)C(=O)[C@@H]12)S(=O)(=O)c1ccc(C)cc1,1.0,0.0,0.0,0.0,-39.53261184692383,0.0,0.0,-40.003719329833984,0.0,1.0,-144.96363830566406,0.0,0.0,38.04780876494023,0.0,1.0,0.0
6378,C/C(=N/Nc1ccc(C(=O)O)cc1)c1ccc2c(c1)Nc1ccccc1S2,-0.0,1.0,0.0,0.0,-54.51852798461914,0.0,0.0,-55.10618209838867,0.0,0.0,-230.77792358398438,1.0,0.0,2.98804780876494,0.0,1.0,0.0
6379,C/C(=N\NC(=O)c1nnn(-c2nonc2N)c1-c1ccc(Cl)c(Cl)c1)c1ccncc1,1.0,0.0,0.0,0.0,-55.55516815185547,0.0,0.0,-56.14936828613281,0.0,0.0,-301.300537109375,0.0,0.0,9.7609561752988,0.0,1.0,0.0
6380,C/C(=N\NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c1cc2ccccc2o1,-0.0,1.0,0.0,0.0,-49.44549560546875,0.0,0.0,-50.00310134887695,0.0,0.0,-151.02992248535156,0.0,0.0,7.768924302788842,0.0,1.0,0.0
6381,C/C(=N\Nc1ccc(C(=O)O)cc1)c1ccc2c(c1)Nc1ccccc1S2,-0.0,1.0,0.0,0.0,-54.51852798461914,0.0,0.0,-55.10618209838867,0.0,0.0,-230.77792358398438,0.0,0.0,42.43027888446214,0.0,1.0,0.0
6382,C/C(=N\Nc1ccccn1)c1ccc(S(=O)(=O)NCc2ccco2)cc1,-0.0,1.0,1.0,0.0,-59.217315673828125,1.0,0.0,-59.822662353515625,1.0,0.0,-706.988525390625,0.0,0.0,7.370517928286857,0.0,1.0,0.0
6383,C/C(=N\Nc1nc(N2CCOCC2)nc(N2CCOCC2)n1)c1ccc([N+](=O)[O-])cc1,-0.0,1.0,0.0,0.0,-39.757381439208984,0.0,0.0,-40.23049545288086,0.0,1.0,-145.68841552734375,0.0,0.0,15.537848605577684,0.0,1.0,0.0
6384,C/C(=N\Nc1ncc(Cl)cc1Cl)c1ccc(OC(F)F)cc1,-0.0,1.0,0.0,0.0,-53.49203872680664,0.0,0.0,-54.07729721069336,0.0,0.0,-235.23919677734375,1.0,0.0,3.784860557768921,0.0,1.0,0.0
6385,C/C(=N\OCC(=O)Nc1c(F)c(F)c(F)c(F)c1F)c1ccc(Br)cc1,1.0,0.0,0.0,0.0,-53.038551330566406,0.0,0.0,-53.62080764770508,0.0,0.0,-188.28317260742188,0.0,0.0,28.087649402390426,0.0,1.0,0.0
6386,C/C=C/C=C/C(=O)OC(C)C(=O)Nc1cc([N+](=O)[O-])ccc1OC,-0.0,1.0,0.0,0.0,-53.27159118652344,0.0,0.0,-53.8553352355957,0.0,0.0,-158.28945922851562,0.0,0.0,45.81673306772908,0.0,1.0,0.0
6387,C/C=C/C=N/NC(=O)CN(c1ccc(Br)cc1)S(=O)(=O)c1ccccc1,-0.0,1.0,0.0,0.0,-56.16685485839844,0.0,0.0,-56.76408004760742,0.0,0.0,-390.07794189453125,0.0,0.0,16.93227091633466,0.0,1.0,0.0
6388,C=C(C)CSc1ncc(-c2cccc(C(F)(F)F)c2)cn1,-0.0,1.0,0.0,0.0,-57.129966735839844,0.0,0.0,-57.732032775878906,1.0,0.0,-440.70050048828125,0.0,0.0,15.93625498007968,0.0,1.0,0.0
6389,C=C1CC(COc2ccc3c(C)c(Cl)c(=O)oc3c2)(c2ccccc2)OC1=O,-0.0,1.0,0.0,0.0,-52.6522216796875,0.0,0.0,-53.23183822631836,0.0,0.0,-160.13421630859375,0.0,0.0,5.577689243027883,0.0,1.0,0.0
6390,C=CCC[C@@H](Cc1ccc(F)cc1)C(=O)OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC=C)CC(=O)NCCO,-0.0,1.0,1.0,0.0,-59.943443298339844,1.0,0.0,-60.549346923828125,1.0,0.0,-636.4769287109375,0.0,0.0,13.745019920318722,0.0,1.0,0.0
6391,C=CCN1C(=O)/C(=C/c2ccc(OC(C)=O)c(OCC)c2[N+](=O)[O-])SC1=S,-0.0,1.0,0.0,0.0,-50.902793884277344,0.0,0.0,-51.470916748046875,0.0,0.0,-149.39620971679688,0.0,0.0,49.60159362549801,1.0,-0.0,1.0
6392,C=CCNC(=O)/C(=C\c1ccc(OC)cc1)NC(=O)c1ccc([N+](=O)[O-])cc1,-0.0,1.0,0.0,0.0,-49.98695755004883,0.0,0.0,-50.54819107055664,0.0,0.0,-147.89346313476562,0.0,0.0,51.19521912350598,0.0,1.0,0.0
6393,C=CCOC(=O)COc1ccc2c(C)c(CC)c(=O)oc2c1,-0.0,1.0,1.0,0.0,-59.09487533569336,1.0,0.0,-59.702030181884766,1.0,0.0,-568.3692626953125,0.0,0.0,39.4422310756972,0.0,1.0,0.0
6394,C=CCOc1c(Br)cc(/C=N/Nc2ccc(C(=O)O)cc2)cc1OCC,-0.0,1.0,1.0,0.0,-57.89394760131836,1.0,0.0,-58.497093200683594,1.0,0.0,-462.3021240234375,0.0,0.0,8.76494023904382,0.0,1.0,0.0
6395,C=CCOc1c(OC)cc(/C=N/Nc2cccc(C(=O)O)c2)c(Br)c1Br,-0.0,1.0,0.0,0.0,-55.550498962402344,0.0,0.0,-56.14494323730469,0.0,0.0,-304.32171630859375,0.0,0.0,39.8406374501992,0.0,1.0,0.0
6396,C=CCn1c(=S)[nH]c2cc(C(=O)N3CCN(c4ccccc4OC)CC3)ccc2c1=O,1.0,0.0,1.0,0.0,-59.33289337158203,1.0,0.0,-59.93647766113281,1.0,0.0,-634.43701171875,0.0,0.0,8.167330677290838,0.0,1.0,0.0
6397,C=CCn1c(SCc2ccc(Br)cc2F)nc2cc(C(=O)O)ccc2c1=O,-0.0,1.0,0.0,0.0,-55.1640510559082,0.0,0.0,-55.75749969482422,0.0,0.0,-230.71755981445312,0.0,0.0,23.30677290836654,0.0,1.0,0.0
6398,C=CCn1cc(C(=O)NCc2ccco2)c(=O)c2cc(S(=O)(=O)N3CCCCCC3)ccc21,-0.0,1.0,0.0,0.0,-56.562835693359375,0.0,0.0,-57.16069412231445,0.0,0.0,-296.6451416015625,0.0,0.0,22.11155378486056,0.0,1.0,0.0
6399,CC(=O)N(C1=C(Cl)C(=O)c2ccccc2C1=O)C1CCCCC1,-0.0,1.0,1.0,0.0,-58.46928787231445,1.0,0.0,-59.07460403442383,1.0,0.0,-424.39849853515625,0.0,0.0,60.5577689243028,1.0,-0.0,1.0
6400,CC(=O)N(C1CC(C)C(C#N)(C#N)C1(C#N)C#N)N(C)C,-0.0,1.0,0.0,0.0,-54.593605041503906,0.0,0.0,-55.187252044677734,0.0,0.0,-318.2698974609375,0.0,0.0,8.366533864541838,1.0,-0.0,1.0
6401,CC(=O)N1CCN(c2ccccc2NC(=O)c2ccc(-c3cccc([N+](=O)[O-])c3)o2)CC1,-0.0,1.0,0.0,0.0,-46.8723258972168,0.0,0.0,-47.40869140625,0.0,1.0,-144.50775146484375,0.0,0.0,32.66932270916335,0.0,1.0,0.0
6402,CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1cccc([N+](=O)[O-])c1,-0.0,1.0,0.0,0.0,-43.15100860595703,0.0,0.0,-43.656185150146484,0.0,1.0,-145.25845336914062,0.0,0.0,24.701195219123505,0.0,1.0,0.0
6403,CC(=O)N1N=C(c2cccc([N+](=O)[O-])c2)OC1c1cccc(Br)c1,-0.0,1.0,0.0,0.0,-43.3508415222168,0.0,0.0,-43.85779571533203,0.0,1.0,-145.2478485107422,0.0,0.0,7.768924302788842,0.0,1.0,0.0
6404,CC(=O)NC(=S)Nc1sc2c(c1C#N)CCCCC2,-0.0,1.0,0.0,0.0,-56.782066345214844,0.0,0.0,-57.38322067260742,1.0,0.0,-424.36944580078125,0.0,0.0,14.7410358565737,0.0,1.0,0.0
6405,CC(=O)NNc1nc(-c2ccccc2)cs1,-0.0,1.0,1.0,0.0,-62.00215530395508,1.0,0.0,-62.6073112487793,1.0,0.0,-1558.2232666015625,0.0,0.0,39.043824701195206,0.0,1.0,0.0
6406,CC(=O)Nc1ccc(NC(=O)c2ccccc2S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,-0.0,1.0,0.0,0.0,-42.90803527832031,0.0,0.0,-43.41057586669922,0.0,1.0,-145.86776733398438,0.0,0.0,18.525896414342625,0.0,1.0,0.0
6407,CC(=O)OCCCNc1cc(Sc2nc3ccccc3s2)c2nonc2c1[N+](=O)[O-],-0.0,1.0,0.0,0.0,-50.703826904296875,0.0,0.0,-51.26988220214844,0.0,0.0,-151.61041259765625,0.0,1.0,64.14342629482071,0.0,1.0,0.0
6408,CC(=O)OCCNc1cc(Sc2nc3ccccc3[nH]2)c2nonc2c1[N+](=O)[O-],-0.0,1.0,0.0,0.0,-53.36903762817383,0.0,0.0,-53.951751708984375,0.0,0.0,-172.61795043945312,0.0,0.0,51.19521912350598,0.0,1.0,0.0
6409,CC(=O)c1cc(C#N)c(SCCC(C)C)nc1C,-0.0,1.0,1.0,0.0,-58.071285247802734,1.0,0.0,-58.67755126953125,1.0,0.0,-539.4976806640625,0.0,0.0,12.549800796812743,0.0,1.0,0.0
6410,CC(=O)c1ccc(N(C(=O)c2ccco2)C(C(=O)NC2CCCC2)c2ccc(N3CCOCC3)cc2)cc1,-0.0,1.0,0.0,0.0,-55.207725524902344,0.0,0.0,-55.797569274902344,0.0,0.0,-222.80496215820312,0.0,0.0,10.159362549800798,0.0,1.0,0.0
6411,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc(-c4cnc(C5CC5)o4)cc3)CC2)cc1,-0.0,1.0,1.0,0.0,-59.074546813964844,1.0,0.0,-59.67824172973633,1.0,0.0,-566.4254150390625,0.0,0.0,14.14342629482072,0.0,1.0,0.0
6412,CC(=O)c1cccc(-c2ccnc3c2CC(C(=O)Nc2ccc(C(C)C)cc2)O3)c1,-0.0,1.0,0.0,0.0,-56.92897415161133,0.0,0.0,-57.52846145629883,0.0,0.0,-285.71551513671875,0.0,0.0,9.36254980079682,0.0,1.0,0.0
6413,CC(=O)c1cccc(-c2ccnc3c2CC(C(=O)Nc2ccc(F)c(Cl)c2)O3)c1,-0.0,1.0,0.0,0.0,-54.914833068847656,0.0,0.0,-55.50621795654297,0.0,0.0,-215.39422607421875,0.0,0.0,20.91633466135458,0.0,1.0,0.0
6414,CC(=O)c1cccc(-c2ccnc3c2CC(C(=O)Nc2cccc(OC(F)(F)F)c2)O3)c1,-0.0,1.0,0.0,0.0,-55.36655044555664,0.0,0.0,-55.960487365722656,0.0,0.0,-213.05303955078125,0.0,0.0,7.370517928286857,0.0,1.0,0.0
6415,CC(=O)c1cccc(OC(=O)Oc2cccc(C(C)=O)c2)c1,-0.0,1.0,1.0,0.0,-58.3548698425293,1.0,0.0,-58.96101379394531,1.0,0.0,-409.7318115234375,1.0,0.0,0.1992031872509988,0.0,1.0,0.0
6416,CC(=O)c1cccc2c1OC(C)C(=O)N2Cc1ccc(Cl)cc1,-0.0,1.0,1.0,0.0,-59.02269744873047,1.0,0.0,-59.628299713134766,1.0,0.0,-589.4386596679688,0.0,0.0,14.7410358565737,0.0,1.0,0.0
6417,CC(C(=O)NCCC1=CCCCC1)c1ccc([N+](=O)[O-])cc1,-0.0,1.0,0.0,0.0,-51.52373123168945,0.0,0.0,-52.0960693359375,0.0,0.0,-150.2400665283203,0.0,0.0,39.043824701195206,0.0,1.0,0.0
6418,CC(C)(C)C(=O)Nc1nc(C2CCCN2S(=O)(=O)c2ccc(Cl)cc2)cs1,-0.0,1.0,0.0,0.0,-55.47101974487305,0.0,0.0,-56.06464385986328,0.0,0.0,-241.19149780273438,0.0,0.0,10.159362549800798,0.0,1.0,0.0
6419,CC(C)(C)C(=O)OCc1ccc(C2=CC(=O)CC(C)(C)C2=O)cc1,-0.0,1.0,1.0,0.0,-59.41484832763672,1.0,0.0,-60.02266311645508,1.0,0.0,-537.2435302734375,0.0,1.0,64.54183266932272,0.0,1.0,0.0
6420,CC(C)(C)N(Cc1ccccc1)C(=O)COC(=O)c1ccc([N+](=O)[O-])o1,-0.0,1.0,0.0,0.0,-55.513763427734375,0.0,0.0,-56.10954666137695,0.0,0.0,-198.60986328125,1.0,0.0,0.7968127490039812,0.0,1.0,0.0
6421,CC(C)(C)N(Cc1ccccc1)C(=O)COC(=O)c1cccc([N+](=O)[O-])c1,-0.0,1.0,0.0,0.0,-47.357940673828125,0.0,0.0,-47.899234771728516,0.0,1.0,-145.3466033935547,0.0,0.0,54.58167330677291,0.0,1.0,0.0
6422,CC(C)(C)NC(=O)/C(=C\C=C\c1ccccc1)NC(=O)c1ccc([N+](=O)[O-])cc1,-0.0,1.0,0.0,0.0,-47.83155822753906,0.0,0.0,-48.37649154663086,0.0,1.0,-145.968994140625,0.0,0.0,55.1792828685259,0.0,1.0,0.0
6423,CC(C)(C)NC(=O)CC1C[C@H](C(=O)N2CCOCC2)[C@@]2(CCC3CCCC3)c3[nH]c4ccccc4c3CCN2C1=O,-0.0,1.0,0.0,0.0,-48.33535385131836,0.0,0.0,-48.881103515625,0.0,0.0,-178.64364624023438,0.0,0.0,61.15537848605578,0.0,1.0,0.0
6424,CC(C)(C)NC(=O)NC(=O)COC(=O)C1CCN(S(=O)(=O)c2cccs2)CC1,-0.0,1.0,1.0,0.0,-59.424964904785156,1.0,0.0,-60.02998733520508,1.0,0.0,-636.494140625,0.0,0.0,5.179282868525899,0.0,1.0,0.0
6425,CC(C)(C)NC(=O)NC(=O)COC(=O)Cc1ccc(Cl)cc1Cl,-0.0,1.0,1.0,0.0,-58.27799606323242,1.0,0.0,-58.88315963745117,1.0,0.0,-531.2266235351562,0.0,0.0,38.84462151394422,0.0,1.0,0.0
6426,CC(C)(C)OC(=O)N1CCC(c2cc(=O)n3[nH]cc(C(=O)Nc4ccc(F)c(Cl)c4)c3n2)CC1,-0.0,1.0,0.0,0.0,-54.3990592956543,0.0,0.0,-54.98744201660156,0.0,0.0,-182.96917724609375,0.0,0.0,53.38645418326692,0.0,1.0,0.0
6427,CC(C)(C)OC(=O)NCCCC[C@H](NC(=O)c1[nH]cnc1C(=O)Nc1ccccc1)C(=O)OC(C)(C)C,-0.0,1.0,0.0,0.0,-56.371482849121094,0.0,0.0,-56.97071075439453,0.0,0.0,-202.61154174804688,0.0,0.0,37.05179282868525,0.0,1.0,0.0
6428,CC(C)(C)OC(=O)NCCc1nnc(S(=O)(=O)Cc2ccc(Cl)cc2Cl)o1,-0.0,1.0,0.0,0.0,-52.493473052978516,0.0,0.0,-53.07269287109375,0.0,0.0,-164.89312744140625,0.0,0.0,27.091633466135463,0.0,1.0,0.0
6429,CC(C)(C)OC(=O)NCCc1onc(-c2cccc([N+](=O)[O-])c2)c1C(=O)O,-0.0,1.0,0.0,0.0,-52.51207733154297,0.0,0.0,-53.09169006347656,0.0,0.0,-152.86407470703125,0.0,1.0,61.95219123505975,0.0,1.0,0.0
6430,CC(C)(C)OC(=O)NCc1ccc(CNC(=O)c2[nH]cnc2C(=O)NCC(=O)OCc2ccccc2)cc1,-0.0,1.0,0.0,0.0,-57.00454330444336,0.0,0.0,-57.60566329956055,0.0,0.0,-243.8975372314453,0.0,0.0,31.07569721115537,0.0,1.0,0.0
6431,CC(C)(C)SCCNC(=O)/C=C/c1cccc([N+](=O)[O-])c1,-0.0,1.0,0.0,0.0,-50.41184997558594,0.0,0.0,-50.97677993774414,0.0,0.0,-148.63626098632812,0.0,0.0,44.22310756972112,0.0,1.0,0.0
6432,CC(C)(C)SCCNC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,-0.0,1.0,0.0,0.0,-52.48740005493164,0.0,0.0,-53.06678009033203,0.0,0.0,-164.24468994140625,0.0,0.0,6.175298804780879,0.0,1.0,0.0
6433,CC(C)(C)c1ccc(/C=N/NC(=S)NC2CCCCC2)cc1,-0.0,1.0,0.0,0.0,-56.37788391113281,0.0,0.0,-56.976234436035156,0.0,0.0,-382.21722412109375,0.0,0.0,5.378486055776898,0.0,1.0,0.0
6434,CC(C)(C)c1ccc(/C=N/Nc2ccc(C(=O)O)cc2)cc1,-0.0,1.0,1.0,0.0,-58.41250228881836,1.0,0.0,-59.01750183105469,1.0,0.0,-446.44610595703125,0.0,0.0,27.689243027888445,0.0,1.0,0.0
6435,CC(C)(C)c1ccc(C(=O)N2CCC2(C)C(=O)NS(=O)(=O)c2ccc(C#N)cc2)cc1,-0.0,1.0,0.0,0.0,-55.04447937011719,0.0,0.0,-55.63692855834961,0.0,0.0,-219.23291015625,0.0,0.0,6.573705179282863,0.0,1.0,0.0
6436,CC(C)(C)c1ccc(C(=O)N2CCC2(C)C(=O)Nc2cccc(C#N)c2)cc1,-0.0,1.0,1.0,0.0,-57.40861511230469,1.0,0.0,-58.01077651977539,0.0,0.0,-347.74249267578125,0.0,0.0,29.4820717131474,0.0,1.0,0.0
6437,CC(C)(C)c1ccc(C(=O)NCC(=O)OCc2ccc([N+](=O)[O-])cc2)cc1,-0.0,1.0,0.0,0.0,-49.80398941040039,0.0,0.0,-50.36436462402344,0.0,0.0,-147.43777465820312,0.0,0.0,42.43027888446214,0.0,1.0,0.0
6438,CC(C)(C)c1ccc(C(=O)NCCC(=O)Nc2cc(Cl)ccc2N2CCOCC2)cc1,-0.0,1.0,0.0,0.0,-56.86171340942383,0.0,0.0,-57.45965576171875,0.0,0.0,-334.8739318847656,0.0,0.0,33.86454183266932,0.0,1.0,0.0
6439,CC(C)(C)c1ccc(C(=O)OCCNC(=O)c2c(Cl)nc3ccccn23)cc1,-0.0,1.0,0.0,0.0,-55.007850646972656,0.0,0.0,-55.600440979003906,0.0,0.0,-227.9120330810547,0.0,0.0,31.673306772908376,0.0,1.0,0.0
6440,CC(C)(C)c1ccc(COC(=O)CN2C(=O)NC3(CCCC3)C2=O)cc1,-0.0,1.0,1.0,0.0,-59.104408264160156,1.0,0.0,-59.709434509277344,1.0,0.0,-476.46197509765625,0.0,0.0,35.05976095617528,0.0,1.0,0.0
6441,CC(C)(C)c1ccc(CSc2ccc(S(=O)(=O)N3CCOCC3)cn2)cc1,-0.0,1.0,0.0,0.0,-56.43031692504883,0.0,0.0,-57.02790069580078,0.0,0.0,-332.621826171875,0.0,1.0,62.94820717131473,0.0,1.0,0.0
6442,CC(C)(C)c1ccc(OC(=O)Nc2ccc(O)c(C(=O)O)c2)cc1,-0.0,1.0,1.0,0.0,-58.9317741394043,1.0,0.0,-59.538394927978516,1.0,0.0,-423.3170166015625,1.0,0.0,0.5976095617529823,0.0,1.0,0.0
6443,CC(C)(C)c1ccc(OCCC(=O)OCC(=O)N2c3ccccc3NC(=O)C2(C)C)cc1,-0.0,1.0,1.0,0.0,-57.954959869384766,1.0,0.0,-58.55685806274414,0.0,0.0,-360.55303955078125,0.0,0.0,12.749003984063744,0.0,1.0,0.0
6444,CC(C)(C)c1ccc(OCCC(=O)OCC(=O)NC2CCCCC2)cc1,-0.0,1.0,1.0,0.0,-60.004600524902344,1.0,0.0,-60.61180877685547,1.0,0.0,-642.94873046875,0.0,0.0,13.14741035856574,0.0,1.0,0.0
6445,CC(C)(C)c1ccc(OCCC(=O)OCC(=O)NCc2ccccc2)cc1,-0.0,1.0,1.0,0.0,-59.82174301147461,1.0,0.0,-60.42898178100586,1.0,0.0,-670.802490234375,0.0,0.0,29.28286852589641,0.0,1.0,0.0
6446,CC(C)(C)c1ccc(OCCSc2nc3ccccc3n2CC(=O)O)cc1,-0.0,1.0,1.0,0.0,-58.43545913696289,1.0,0.0,-59.03987503051758,1.0,0.0,-479.0689697265625,0.0,0.0,55.1792828685259,0.0,1.0,0.0
6447,CC(C)(C)c1nc2scc(-c3cccs3)c2c(=O)o1,-0.0,1.0,0.0,0.0,-56.11807632446289,0.0,0.0,-56.715972900390625,0.0,0.0,-340.6723327636719,0.0,0.0,16.533864541832664,0.0,1.0,0.0
6448,CC(C)(CNC(=O)c1ccc([N+](=O)[O-])c(Cl)c1)CNC(=O)c1ccc([N+](=O)[O-])c(Cl)c1,-0.0,1.0,0.0,0.0,-47.56631851196289,0.0,0.0,-48.10942840576172,0.0,0.0,-146.23330688476562,0.0,0.0,12.549800796812743,0.0,1.0,0.0
6449,CC(C)CCNC(=O)C1CC(c2cccc([N+](=O)[O-])c2)=NO1,-0.0,1.0,0.0,0.0,-52.12679672241211,0.0,0.0,-52.70320129394531,0.0,0.0,-151.69659423828125,0.0,0.0,5.378486055776898,0.0,1.0,0.0
6450,CC(C)COc1ccc(C(=O)N/C(=C/c2cccc([N+](=O)[O-])c2)C(=O)O)cc1,-0.0,1.0,0.0,0.0,-51.18089294433594,0.0,0.0,-51.7509651184082,0.0,0.0,-150.92019653320312,0.0,0.0,13.545816733067722,0.0,1.0,0.0
