,SMILES,Primary,Score,Confirmatory
17349,CC(=O)C(C)(C)OC(=O)Nc1nccs1,0,7.0,
17350,CC(=O)C(C)(C)Oc1ccccc1OC(=O)c1ccccc1,0,3.0,
17351,CC(=O)C(C)=O,0,0.0,
17352,CC(=O)C(C)C1(C)NN=C(c2ccccc2)S1,0,2.0,
17353,CC(=O)C(C)C12CC3CC(CC(C3)C1)C2,0,3.0,
17354,CC(=O)C(C)N=C(NS(=O)(=O)c1ccccc1)c1ccccc1,0,0.0,
17355,CC(=O)C(C)OC(=O)c1c(C)nn(-c2ccccc2)c1Cl,0,10.0,
17356,CC(=O)C(C)OC(=O)c1ccc(S(=O)(=O)N(C)C)cc1,0,2.0,
17357,CC(=O)C(C)Oc1cc(C)cc2oc(=O)c(Cc3ccccc3)c(C)c12,0,0.0,
17358,CC(=O)C(C)Oc1cc(C)cc2oc(=O)c3c(c12)CCCC3,0,3.0,
17359,CC(=O)C(C)Oc1cc(C)cc2oc(=O)cc(-c3ccccc3)c12,0,4.0,
17360,CC(=O)C(C)Oc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,0,0.0,
17361,CC(=O)C(C)Oc1cc2oc(=O)c3c(c2cc1Cl)CCC3,0,5.0,
17362,CC(=O)C(C)Oc1cc2oc(=O)cc(C)c2cc1Cl,0,11.0,
17363,CC(=O)C(C)Oc1ccc2c(-c3cccc([N+](=O)[O-])c3)cc(=O)oc2c1,0,5.0,
17364,CC(=O)C(C)Oc1ccc2c(-c3ccccc3)cc(=O)oc2c1C,0,0.0,
17365,CC(=O)C(C)Oc1ccc2c(C(F)(F)F)cc(=O)oc2c1,0,9.0,
17366,CC(=O)C(C)Oc1ccc2c3c(c(=O)oc2c1)CCC3,0,7.0,
17367,CC(=O)C(C)Oc1ccc2c3c(c(=O)oc2c1)CCCC3,0,0.0,
17368,CC(=O)C(C)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,0,11.0,
17369,CC(=O)C(C)Oc1ccc2c3c(c(=O)oc2c1C)CCC3,0,0.0,
17370,CC(=O)C(C)Oc1ccc2ccc(=O)oc2c1,0,3.0,
17371,CC(=O)C(C)Sc1nc(-c2ccco2)cc(C(F)(F)F)c1C#N,0,0.0,
17372,CC(=O)C(C)Sc1nc2c(c(=O)[nH]c(=O)n2C)n1CC(C)C,0,0.0,
17373,CC(=O)C(C)Sc1nc2c(c(=O)[nH]c(=O)n2C)n1CC(O)COc1ccccc1C,0,6.0,
17374,CC(=O)C(C)Sc1nc2c(c(=O)[nH]c(=O)n2C)n1CCC(C)C,0,2.0,
17375,CC(=O)C(C)Sc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1cccc(C)c1,0,3.0,
17376,CC(=O)C(C)Sc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1Cl,0,2.0,
17377,CC(=O)C(C)Sc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccc(F)cc1,0,0.0,
17378,CC(=O)C(C)Sc1nc2ccccc2c(=O)n1-c1ccccc1,0,7.0,
17379,CC(=O)C(C)Sc1nc2nc(C)cc(C)n2n1,0,0.0,
17380,CC(=O)C(C)Sc1nc2sc3c(c2c(=O)n1-c1ccccc1)CCCC3,0,7.0,
17381,CC(=O)C(C)Sc1nc2sc3c(c2c(=O)n1C)CCC(C)C3,0,2.0,
17382,CC(=O)C(C)Sc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(F)cc1,0,0.0,
17383,CC(=O)C(C)Sc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(F)c1,0,17.0,
17384,CC(=O)C(C)Sc1ncnc2sc(C)c(C)c12,0,0.0,
17385,CC(=O)C(C)Sc1ncnc2scc(-c3ccccc3)c12,0,2.0,
17386,CC(=O)C(C)Sc1nnc(Nc2ccccc2F)s1,0,0.0,
17387,CC(=O)C(C)c1nc(N)nc(Nc2ccccc2)n1,0,0.0,
17388,CC(=O)C(C)n1c(=O)c2c(nc3n(-c4ccc(C)cc4)c(C)cn23)n(C)c1=O,0,9.0,
17389,CC(=O)C(C)n1c(=O)c2c(nc3n(-c4ccc(F)cc4)c(-c4ccccc4)cn23)n(C)c1=O,0,0.0,
17390,CC(=O)C(C)n1c(=O)c2c(nc3n(-c4cccc(C)c4)c(C)cn23)n(C)c1=O,0,1.0,
17391,CC(=O)C(C)n1c(=O)c2c(nc3n(-c4cccc(Cl)c4)c(C)cn23)n(C)c1=O,0,3.0,
17392,CC(=O)C(C)n1c(=O)c2c(nc3n(-c4ccccc4)c(C)c(C)n23)n(C)c1=O,0,2.0,
17393,CC(=O)C(C)n1c(=O)c2c(nc3n(-c4ccccc4C)c(C)cn23)n(C)c1=O,0,0.0,
17394,CC(=O)C(C)n1c(=O)c2c(nc3n(CCc4ccccc4)c(C)cn23)n(C)c1=O,0,0.0,
17395,CC(=O)C(C)n1c(=O)c2c(nc3n(Cc4ccccc4)c(C)cn23)n(C)c1=O,0,11.0,
17396,CC(=O)C(C)n1c(=O)c2c(nc3n2CC(C)CN3C2CCCCC2)n(C)c1=O,0,0.0,
17397,CC(=O)C(C)n1c(=O)c2c(nc3oc(C)cn32)n(C)c1=O,0,0.0,
17398,CC(=O)C(C)n1c(Br)nc2c1c(=O)[nH]c(=O)n2C,0,7.0,
17399,CC(=O)C(C)n1c(Br)nc2c1c(=O)n(C)c(=O)n2C,0,0.0,
17400,CC(=O)C(C)n1c(CN(Cc2ccccc2)Cc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,0,6.0,
17401,CC(=O)C(C)n1c(CN2CC(C)CC(C)C2)nc2c1c(=O)n(C)c(=O)n2C,0,4.0,
17402,CC(=O)C(C)n1c(CN2CC(C)OC(C)C2)nc2c1c(=O)n(C)c(=O)n2C,0,0.0,
17403,CC(=O)C(C)n1c(CN2CCCC(C)C2)nc2c1c(=O)n(C)c(=O)n2C,0,0.0,
17404,CC(=O)C(C)n1c(CN2CCN(C(=O)c3ccco3)CC2)nc2c1c(=O)n(C)c(=O)n2C,0,7.0,
17405,CC(=O)C(C)n1c(CN2CCN(C)CC2)nc2c1c(=O)n(C)c(=O)n2C,0,0.0,
17406,CC(=O)C(C)n1c(CN2CCN(Cc3ccccc3)CC2)nc2c1c(=O)[nH]c(=O)n2C,0,0.0,
17407,CC(=O)C(C)n1c(CN2CCN(Cc3ccccc3)CC2)nc2c1c(=O)n(C)c(=O)n2C,0,0.0,
17408,CC(=O)C(C)n1c(CN2CCN(c3ccc(F)cc3)CC2)nc2c1c(=O)n(C)c(=O)n2C,0,4.0,
17409,CC(=O)C(C)n1c(CN2CCN(c3ccccc3)CC2)nc2c1c(=O)n(C)c(=O)n2C,0,0.0,
17410,CC(=O)C(C)n1c(CN2CCOCC2)nc2c1c(=O)[nH]c(=O)n2C,0,1.0,
17411,CC(=O)C(C)n1c(N2CCCCC2)nc2c1c(=O)n(C)c(=O)n2C,0,3.0,
17412,CC(=O)C(C)n1c(N2CCCCCC2)nc2c1c(=O)n(C)c(=O)n2C,0,0.0,
17413,CC(=O)C(C)n1c(N2CCN(C)CC2)nc2c1c(=O)[nH]c(=O)n2C,0,4.0,
17414,CC(=O)C(C)n1c(N2CCOCC2)nc2c1c(=O)n(C)c(=O)n2C,0,0.0,
17415,CC(=O)C(C)n1cnc2sc3c(c2c1=O)CCC(C)C3,0,0.0,
17416,CC(=O)C(CC(=O)N1CCC(Cc2ccccc2)CC1)C(=O)c1ccccc1,0,5.0,
17417,CC(=O)C(CC(=O)N1CCCCCC1)C(=O)Nc1ccccc1Cl,0,0.0,
17418,CC(=O)C(CC(=O)NC(=O)NC1CCCCC1)C(=O)Nc1ccc(Cl)cc1,0,4.0,
17419,CC(=O)C(CC(=O)Nc1ccc(C)c(C)c1)C(=O)Nc1ccc(Cl)cc1,0,10.0,
17420,CC(=O)C(CC(=O)Nc1ccc(Cl)c(Cl)c1)C(=O)Nc1ccc(Cl)cc1,0,0.0,
17421,CC(=O)C(CC(=O)O)C1=C(O)CC(C)(C)CC1=O,0,8.0,
17422,CC(=O)C(CCC#N)(CCC#N)c1ccccc1,0,8.0,
17423,CC(=O)C(CCC(N)=O)c1ccccc1,0,0.0,
17424,CC(=O)C(CCCCOc1c(C)cccc1C)C(C)=O,0,10.0,
17425,CC(=O)C(CCCCOc1ccc(C)cc1)C(C)=O,0,0.0,
17426,CC(=O)C(CCCCOc1ccccc1C)C(C)=O,0,2.0,
17427,CC(=O)C(Cc1cc(Cl)ccc1Cl)SC#N,0,0.0,
17428,CC(=O)C(Cc1ccc(CC(C(C)=O)C(C)=O)cc1)C(C)=O,0,0.0,
17429,CC(=O)C(Cc1ccc(Cl)c(Cl)c1)SC#N,0,0.0,
17430,CC(=O)C(Cc1ccc(Cl)cc1)(Cc1ccc(Cl)cc1)C(C)=O,0,3.0,
17431,CC(=O)C(Cc1ccc(Cl)nc1)Cc1ccc(Cl)nc1,0,6.0,
17432,CC(=O)C(Cc1ccc(F)cc1)SC#N,0,0.0,
17433,CC(=O)C(Cc1ccccc1)(Cc1ccccc1)C(C)=O,0,7.0,
17434,CC(=O)C(Cc1ccccc1)NC(=O)CN(C)Cc1ccc(C(F)(F)F)cc1,0,0.0,
17435,CC(=O)C(Cc1ccccc1)NC(=O)CN(C)c1ccc2ccccc2c1,0,0.0,
17436,CC(=O)C(Cc1ccccc1)NC(=O)CN1C(=O)c2ccccc2C1=O,0,1.0,
17437,CC(=O)C(Cc1ccccc1)NC(=O)CN1CCN(C/C=C/c2ccccc2)CC1,1,48.0,
17438,CC(=O)C(Cc1ccccc1)NC(=O)CN1CCc2ccccc2C1,0,11.0,
17439,CC(=O)C(Cc1ccccc1)NC(=O)CN1c2cccc3cccc(c23)S1(=O)=O,0,1.0,
17440,CC(=O)C(Cc1ccccc1)NC(=O)COC(=O)c1ccc(-n2cnnn2)cc1,0,6.0,
17441,CC(=O)C(Cc1ccccc1)NC(=O)COC(=O)c1cccc(C)c1,0,0.0,
17442,CC(=O)C(Cc1ccccc1)NC(=O)COc1cccc(C#N)c1,0,3.0,
17443,CC(=O)C(Cc1ccccc1)NC(=O)COc1ccccc1F,0,0.0,
17444,CC(=O)C(Cc1ccccc1)NC(=O)COc1ncnc2sc3c(c12)CCC3,0,0.0,
17445,CC(=O)C(Cc1ccccc1)NC(=O)Cn1cc(C(F)(F)F)cc(Cl)c1=O,0,0.0,
17446,CC(=O)C(Cc1ccccc1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,0,6.0,
17447,CC(=O)C(Cc1ccccc1)SC#N,0,14.0,
17448,CC(=O)C(Cc1ccccc1Cl)SC#N,0,0.0,
17449,CC(=O)C(Cc1ccco1)CC1CCOC(C)(C)C1,0,4.0,
17450,CC(=O)C(Cl)C(=O)Nc1ccccc1,0,0.0,
17451,CC(=O)C(N=Nc1ccccc1)C(=O)Nc1ccccc1,0,5.0,
17452,CC(=O)C(N=Nc1ccccc1)C(C)=O,0,0.0,
17453,CC(=O)C(NC(=O)c1ccccc1)C(Br)(Br)Br,0,0.0,
17454,CC(=O)C(Sc1cc(C)nc(N)n1)C(=O)Nc1ccccc1,0,0.0,
17455,CC(=O)C(Sc1ccc(Br)cc1)C(C)=O,0,5.0,
17456,CC(=O)C(Sc1ccc(C)cc1)C(C)=O,0,0.0,
17457,CC(=O)C(Sc1ccc(F)cc1)C(C)=O,0,0.0,
17458,CC(=O)C(Sc1ccc2nnc(-c3ccc(C)cc3)n2n1)C(C)=O,0,0.0,
17459,CC(=O)C(Sc1ccc2nnc(-c3ccc(F)cc3)n2n1)C(=O)N(C)C,0,9.0,
17460,CC(=O)C(Sc1ccc2nnc(-c3ccc(F)cc3)n2n1)C(C)=O,0,1.0,
17461,CC(=O)C(Sc1ccccc1)C(=O)c1ccccc1,0,12.0,
17462,CC(=O)C(Sc1ccccc1Br)C(C)=O,0,0.0,
17463,CC(=O)C(Sc1ccccc1[N+](=O)[O-])C(C)=O,0,4.0,
17464,CC(=O)C(Sc1nc(-c2ccc(F)cc2)nc2c1c(=O)n(C)c(=O)n2C)C(C)=O,0,17.0,
17465,CC(=O)C(Sc1nc(-c2ccco2)nc2c1c(=O)n(C)c(=O)n2C)C(C)=O,0,6.0,
17466,CC(=O)C(Sc1nc(C)cc(C)n1)c1ccccc1,0,0.0,
17467,CC(=O)C(Sc1nc(C)nc2c1c(=O)n(C)c(=O)n2C)C(C)=O,0,1.0,
17468,CC(=O)C(Sc1nc(C)nc2sc(C)c(C)c12)C(=O)N(C)C,0,9.0,
17469,CC(=O)C(Sc1nc(C2CC2)nc2c1c(=O)n(C)c(=O)n2C)C(=O)N(C)C,0,0.0,
17470,CC(=O)C(Sc1nc(C2CCCC2)nc2c1c(=O)n(C)c(=O)n2C)C(=O)N(C)C,0,16.0,
17471,CC(=O)C(Sc1nc(N(C)C)nc(N(C)C)n1)C(C)=O,0,0.0,
17472,CC(=O)C(Sc1nc(N)c(NC(=O)c2ccco2)c(=O)[nH]1)C(C)=O,0,0.0,
17473,CC(=O)C(Sc1nc(NC(C)(C)C)nc(N(C)C)n1)C(C)=O,0,0.0,
17474,CC(=O)C(Sc1nc(NC(C)C)nc(N(C)C)n1)C(C)=O,0,12.0,
17475,CC(=O)C(Sc1nc2ccccc2o1)c1ccccc1,0,0.0,
17476,CC(=O)C(Sc1ncccn1)C(C)=O,0,14.0,
17477,CC(=O)C(Sc1ncnc2ccccc12)C(C)=O,0,2.0,
17478,CC(=O)C(Sc1ncnc2sc3c(c12)CCC(C)C3)C(C)=O,0,6.0,
17479,CC(=O)C(Sc1ncnc2sc3c(c12)CCCC3)C(C)=O,0,4.0,
17480,CC(=O)C(Sc1ncnc2scc(-c3ccc(Br)cc3)c12)C(C)=O,0,7.0,
17481,CC(=O)C(Sc1ncnc2scc(-c3ccc(Cl)cc3)c12)C(C)=O,0,0.0,
17482,CC(=O)C(Sc1nn2c(=O)c(C)nnc2s1)C(C)=O,0,13.0,
17483,CC(=O)C(Sc1nnc(-c2c[nH]c3ccccc23)n1-c1ccc(F)cc1)C(=O)N(C)C,0,6.0,
17484,CC(=O)C(Sc1nnc(-c2c[nH]c3ccccc23)n1-c1ccc(F)cc1)C(C)=O,0,4.0,
17485,CC(=O)C(Sc1nnc(-c2ccc(Cl)cc2)n1-c1ccccc1)C(=O)N(C)C,0,14.0,
17486,CC(=O)C(Sc1nnc(-c2ccc(Cl)cc2)n1-c1ccccc1)C(C)=O,0,0.0,
17487,CC(=O)C(Sc1nnc(-c2cccc(Br)c2)o1)C(=O)N(C)C,0,4.0,
17488,CC(=O)C(Sc1nnc(-c2cccc(S(=O)(=O)N3CCOCC3)c2)o1)C(C)=O,0,12.0,
17489,CC(=O)C(Sc1nnc(-c2ccccc2)o1)c1ccccc1,0,0.0,
17490,CC(=O)C(Sc1nnc(-c2ccccc2Cl)n1-c1ccccc1)C(C)=O,0,4.0,
17491,CC(=O)C(Sc1nnc(-c2ccncc2)o1)C(=O)N(C)C,0,6.0,
17492,CC(=O)C(Sc1nnc(NC(=O)C2CC(=O)N(c3ccccc3)C2)s1)C(=O)N(C)C,0,0.0,
17493,CC(=O)C(Sc1nnc(NCc2ccccc2)s1)C(C)=O,0,3.0,
17494,CC(=O)C(Sc1nnc(Nc2ccc(C(C)C)cc2)s1)C(C)=O,0,6.0,
17495,CC(=O)C(Sc1nnc(Nc2ccc(C)c(C)c2)s1)C(C)=O,0,4.0,
17496,CC(=O)C(Sc1nnc(Nc2ccc(Oc3ccccc3)cc2)s1)C(C)=O,0,0.0,
17497,CC(=O)C(Sc1nnc(Nc2ccccc2C)s1)C(C)=O,0,8.0,
17498,CC(=O)C(Sc1nnc(Nc2ccccc2F)s1)C(C)=O,0,1.0,
17499,CC(=O)C(Sc1nnn(-c2ccccc2)n1)C(=O)N(C)C,0,0.0,
17500,CC(=O)C(Sc1nnnn1-c1ccc(C)cc1)C(C)=O,0,0.0,
17501,CC(=O)C(Sc1nnnn1-c1ccc(Cl)cc1)C(C)=O,0,7.0,
17502,CC(=O)C(c1ccccc1)C(c1ccccc1)C(C)[N+](=O)[O-],0,0.0,
17503,CC(=O)C(c1ccccc1)C1(O)C(=O)N(Cc2ccccc2)c2ccccc21,0,0.0,
17504,CC(=O)C(c1ccccc1)c1ccccc1,0,1.0,
17505,CC(=O)C/C(=N/NC(N)=S)C(F)(F)F,0,0.0,
17506,CC(=O)C/C(C)=C1/SC(=S)NC1=O,0,2.0,
17507,CC(=O)C/C(C)=C1\C(=O)Nc2ccccc21,0,11.0,
17508,CC(=O)C/C(C)=N/NC(=O)C(C)Oc1ccc(Cl)cc1C,0,2.0,
17509,CC(=O)C/C(C)=N/NC(=O)C1CC1(c1ccccc1)c1ccccc1,0,3.0,
17510,CC(=O)C/C(C)=N/NC(=O)CCc1ccccc1,0,0.0,
17511,CC(=O)C/C(C)=N/NC(=O)COc1ccccc1,0,0.0,
17512,CC(=O)C/C(C)=N/NC(=O)c1ccc(-c2ccccc2)cc1,0,0.0,
17513,CC(=O)C/C(C)=N/NC(=O)c1ccccc1[N+](=O)[O-],0,0.0,
17514,CC(=O)C/C(C)=N\NC(=O)c1ccc([N+](=O)[O-])cc1,0,6.0,
17515,CC(=O)C/C(C)=N\Nc1ccccc1[N+](=O)[O-],0,18.0,
17516,CC(=O)C1(C)CC(C#N)(C#N)C(C#N)=C1N,0,0.0,
17517,CC(=O)C1(C)CC2(CC(C)(C)OC2=O)C(=O)O1,0,8.0,
17518,CC(=O)C1(C)CC2(CC(COCC(C)C)OC2=O)C(=O)O1,0,1.0,
17519,CC(=O)C1(C)N(O)C(C)(C)C(c2ccc(Br)cc2)=[N+]1[O-],0,0.0,
17520,CC(=O)C1(C)N(O)C(C)(C)C(c2ccco2)=[N+]1[O-],0,3.0,
17521,CC(=O)C1(C)OC(N)=C(C#N)C(c2ccccc2)C1(C#N)C#N,0,5.0,
17522,CC(=O)C1(N2CCCCC2)CCN(C2CC(=O)N(Cc3ccc(Cl)cc3)C2=O)CC1,0,3.0,
17523,CC(=O)C1(O)C(C)CC2C3CCC4CC(O)CCC4(C)C3=CCC21C,0,6.0,
17524,CC(=O)C1(O)C(C)CC2C3CCC4CC(O)CCC4(C)C3CCC21C,0,7.0,
17525,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0,0.0,
17526,CC(=O)C1(O)CCC2C3CCC4CC(O)CCC4(C)C3CCC21C,0,0.0,
17527,CC(=O)C1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0,5.25,
17528,CC(=O)C1(OC(=O)NC(C)(C)C)CCCCC1,0,7.0,
17529,CC(=O)C1(OC(=O)NC2CCCCC2)CC(C)(C)NC(C)(C)C1,0,0.0,
17530,CC(=O)C1(c2ccccc2)CCC(=O)CC1,0,1.0,
17531,CC(=O)C1(c2ccccc2)CCN(C(=O)c2ncoc2-c2ccc(F)cc2)CC1,0,0.0,
17532,CC(=O)C1(c2ccccc2)CCN(c2nncc(-c3ccccc3C)n2)CC1,0,0.0,
17533,CC(=O)C12CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1O2,0,0.0,
17534,CC(=O)C12CC3CC(C1)CC(C(C)=O)(C3)C2,0,0.0,
17535,CC(=O)C12CCC(C(Br)Br)(C1Br)C2(C)C,0,8.0,
17536,CC(=O)C12CCCCC1CC1C3CC4OC45CC(O)CCC5(C)C3CCC12C,0,0.0,
17537,CC(=O)C12OC(C)(C)OC1CC1C3CCC4CC(OC(=O)c5cccc(I)c5)CCC4(C)C3CCC12C,0,9.0,
17538,CC(=O)C12c3ccccc3C(c3ccccc31)C1C(=O)N(Cc3ccccc3)C(=O)C12,0,4.0,
17539,CC(=O)C12c3ccccc3C(c3ccccc31)C1C(=O)N(c3cc(C(F)(F)F)ccc3Cl)C(=O)C12,0,1.0,
17540,CC(=O)C12c3ccccc3C(c3ccccc31)C1C(=O)N(c3ccc(Br)cc3)C(=O)C12,0,0.0,
17541,CC(=O)C12c3ccccc3C(c3ccccc31)C1C(=O)N(c3ccc(C(=O)O)cc3)C(=O)C12,0,18.0,
17542,CC(=O)C12c3ccccc3C(c3ccccc31)C1C(=O)N(c3ccc(C)c(Cl)c3)C(=O)C12,0,6.0,
17543,CC(=O)C12c3ccccc3C(c3ccccc31)C1C(=O)N(c3ccc(Cl)cc3)C(=O)C12,0,15.0,
17544,CC(=O)C12c3ccccc3C(c3ccccc31)C1C(=O)N(c3ccc(Cl)cc3[N+](=O)[O-])C(=O)C12,0,13.0,
17545,CC(=O)C12c3ccccc3C(c3ccccc31)C1C(=O)N(c3ccc(F)cc3)C(=O)C12,0,3.0,
17546,CC(=O)C12c3ccccc3C(c3ccccc31)C1C(=O)N(c3ccc([N+](=O)[O-])cc3)C(=O)C12,0,0.0,
17547,CC(=O)C12c3ccccc3C(c3ccccc31)C1C(=O)N(c3ccc([N+](=O)[O-])cc3Br)C(=O)C12,0,0.0,
17548,CC(=O)C12c3ccccc3C(c3ccccc31)C1C(=O)N(c3ccc4c(c3)OCO4)C(=O)C12,0,0.0,
17549,CC(=O)C12c3ccccc3C(c3ccccc31)C1C(=O)N(c3cccc(C(=O)O)c3)C(=O)C12,0,10.0,
17550,CC(=O)C12c3ccccc3C(c3ccccc31)C1C(=O)N(c3cccc(C(F)(F)F)c3)C(=O)C12,0,0.0,
17551,CC(=O)C12c3ccccc3C(c3ccccc31)C1C(=O)N(c3cccc(Cl)c3)C(=O)C12,0,8.0,
17552,CC(=O)C12c3ccccc3C(c3ccccc31)C1C(=O)N(c3ccccc3)C(=O)C12,0,5.0,
17553,CC(=O)C12c3ccccc3C(c3ccccc31)C1C(=O)N(c3ccccc3C#N)C(=O)C12,0,7.0,
17554,CC(=O)C12c3ccccc3C(c3ccccc31)C1C(=O)N(c3ccccc3C)C(=O)C12,0,5.0,
17555,CC(=O)C12c3ccccc3C(c3ccccc31)C1C(=O)N(c3ccccc3Cl)C(=O)C12,0,6.0,
17556,CC(=O)C12c3ccccc3C(c3ccccc31)C1C(=O)N(c3ccccc3[N+](=O)[O-])C(=O)C12,0,3.0,
17557,CC(=O)C12c3ccccc3C(c3ccccc31)C1C(=O)NC(=O)C12,0,0.0,
17558,CC(=O)C1=C(C(F)(F)F)NC(=O)NC1c1cccc([N+](=O)[O-])c1,0,0.0,
17559,CC(=O)C1=C(C)N(C)C(=O)NC1c1cccs1,0,8.0,
17560,CC(=O)C1=C(C)N(C2CCCC2)C(=O)C1(NC(=O)C1CCCCC1)C(F)(F)F,0,5.0,
17561,CC(=O)C1=C(C)N(Cc2ccccc2)C(=O)C1(NC(=O)C1CC1)C(F)(F)F,0,3.0,
17562,CC(=O)C1=C(C)N(Cc2ccccc2)C(=O)C1(NC(=O)c1ccco1)C(F)(F)F,0,0.0,
17563,CC(=O)C1=C(C)N(Cc2ccccc2)C(=O)NC1c1ccccc1Cl,0,0.0,
17564,CC(=O)C1=C(C)N(Cc2ccccc2)C(=O)N[C@@H]1CCc1ccccc1,0,2.0,
17565,CC(=O)C1=C(C)N(Cc2ccccc2)C(=O)N[C@@H]1c1ccc(Br)cc1,0,0.0,
17566,CC(=O)C1=C(C)N(Cc2ccccc2)C(=O)N[C@@H]1c1cccc(C(F)(F)F)c1,0,5.5,
17567,CC(=O)C1=C(C)N(Cc2ccccc2)C(=O)N[C@H]1c1cccc(F)c1,0,21.0,
17568,CC(=O)C1=C(C)N(Cc2ccccc2)C(=O)N[C@H]1c1cccs1,0,6.0,
17569,CC(=O)C1=C(C)N(Cc2ccco2)C(=O)C1(NC(=O)C1CCCCC1)C(F)(F)F,0,15.0,
17570,CC(=O)C1=C(C)N(Cc2ccco2)C(=O)N[C@@H]1c1ccccc1,0,4.0,
17571,CC(=O)C1=C(C)N(c2ccc(C)cc2)C(=O)C1(NC(=O)CN1CCCC1=O)C(F)(F)F,0,9.0,
17572,CC(=O)C1=C(C)N2CCN=C2S1,0,6.0,
17573,CC(=O)C1=C(C)N=c2s/c(=C/c3cc4c(cc3Br)OCO4)c(=O)n2C1c1ccc(N(C)C)cc1,0,0.0,
17574,CC(=O)C1=C(C)N=c2s/c(=C/c3ccc(-c4cc(Cl)ccc4Cl)o3)c(=O)n2C1c1ccc(N(C)C)cc1,0,0.0,
17575,CC(=O)C1=C(C)N=c2s/c(=C/c3ccc(-c4ccc(Cl)c([N+](=O)[O-])c4)o3)c(=O)n2C1c1ccc(N(C)C)cc1,0,0.0,
17576,CC(=O)C1=C(C)N=c2s/c(=C/c3ccc(-c4ccc([N+](=O)[O-])cc4)o3)c(=O)n2C1c1ccc(N(C)C)cc1,0,0.0,
17577,CC(=O)C1=C(C)N=c2s/c(=C/c3ccc(N(C)C)cc3)c(=O)n2C1c1ccc(N(C)C)cc1,0,1.0,
17578,CC(=O)C1=C(C)N=c2s/c(=C/c3ccc4c(c3)OCO4)c(=O)n2C1c1ccc(N(C)C)cc1,0,5.0,
17579,CC(=O)C1=C(C)N=c2s/c(=C/c3cccs3)c(=O)n2C1c1ccc(N(C)C)cc1,0,2.0,
17580,CC(=O)C1=C(C)NC(=O)C(C#N)C1c1cccc([N+](=O)[O-])c1,0,8.0,
17581,CC(=O)C1=C(C)NC(=O)C1(NC(=O)c1cccc([N+](=O)[O-])c1)C(F)(F)F,0,8.0,
17582,CC(=O)C1=C(C)NC(=O)C12C(C#N)=C(N)Oc1ccc(Br)cc12,0,0.0,
17583,CC(=O)C1=C(C)NC(=O)NC1/C=C/c1ccccc1,0,4.0,
17584,CC(=O)C1=C(C)NC(=O)NC1/C=C\c1ccccc1,0,4.0,
17585,CC(=O)C1=C(C)NC(=O)NC1c1cc(Br)ccc1OCC(N)=O,0,0.0,
17586,CC(=O)C1=C(C)NC(=O)NC1c1cc([N+](=O)[O-])ccc1O,0,0.0,
17587,CC(=O)C1=C(C)NC(=O)NC1c1cc2ccc(C)cc2[nH]c1=O,0,9.0,
17588,CC(=O)C1=C(C)NC(=O)NC1c1ccc(-c2ccc(Br)cc2)o1,0,0.0,
17589,CC(=O)C1=C(C)NC(=O)NC1c1ccc(Br)cc1,0,1.0,
17590,CC(=O)C1=C(C)NC(=O)NC1c1ccc(C)cc1,0,5.0,
17591,CC(=O)C1=C(C)NC(=O)NC1c1ccc(C2NC(=O)NC(C)=C2C(C)=O)cc1,0,14.0,
17592,CC(=O)C1=C(C)NC(=O)NC1c1ccc(Cl)cc1,0,0.0,
17593,CC(=O)C1=C(C)NC(=O)NC1c1ccc(O)cc1O,0,0.0,
17594,CC(=O)C1=C(C)NC(=O)NC1c1ccc(OCC(N)=O)cc1,0,2.0,
17595,CC(=O)C1=C(C)NC(=O)NC1c1ccc2c(c1)OCO2,0,8.0,
17596,CC(=O)C1=C(C)NC(=O)NC1c1cccc(Cl)c1,0,6.0,
17597,CC(=O)C1=C(C)NC(=O)NC1c1cccc([N+](=O)[O-])c1,0,12.0,
17598,CC(=O)C1=C(C)NC(=O)NC1c1cccc([N+](=O)[O-])c1O,0,0.0,
17599,CC(=O)C1=C(C)NC(=O)NC1c1ccccc1,0,2.0,
17600,CC(=O)C1=C(C)NC(=O)NC1c1ccccc1O,0,5.0,
17601,CC(=O)C1=C(C)NC(=O)NC1c1ccccc1OCC#N,0,0.0,
17602,CC(=O)C1=C(C)NC(=O)NC1c1ccccc1OCC(=O)NCCc1ccccc1,0,0.0,
17603,CC(=O)C1=C(C)NC(=O)NC1c1ccccc1OCC(C)C,0,0.0,
17604,CC(=O)C1=C(C)NC(=O)NC1c1ccco1,0,0.0,
17605,CC(=O)C1=C(C)NC(=O)NC1c1cccs1,0,5.0,
17606,CC(=O)C1=C(C)NC(=O)NC1c1ccsc1,0,4.0,
