,SMILES,False positives,True positives,FP - mvsa,TP - mvsa,Score - mvsa,FP - Catboost_self,TP - Catboost_self,Score - Catboost_self,FP - Catboost_test,TP - Catboost_test,Score - Catboost_test,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
5953,Oc1c(C=Nc2ccccc2Cl)[nH]c2ccccc12,1.0,0.0,0.0,0.0,94.52176612113159,0.0,0.0,-0.41425859303588675,0.0,0.0,-0.21667002309845124,0.0,0.0,29.0,0.0,1.0,0.0
5954,Oc1cc2c(cc1O)C(c1ccccc1)CNCC2,-0.0,1.0,0.0,0.0,76.25411580901262,0.0,1.0,-0.06268946858889242,0.0,1.0,-0.03699408341737679,0.0,0.0,30.0,1.0,-0.0,1.0
5955,Oc1ccc(-c2cn3c(n2)SCC3)cc1O,-0.0,1.0,0.0,1.0,69.07261180500014,0.0,1.0,-0.0378694286511356,0.0,1.0,-0.021387513027189758,0.0,0.0,40.0,1.0,-0.0,1.0
5956,Oc1ccc(-c2cn3ccccc3n2)cc1O,-0.0,1.0,0.0,1.0,45.70213338848268,0.0,1.0,-0.06613539129730801,0.0,1.0,-0.036230981384008445,0.0,0.0,28.0,1.0,-0.0,1.0
5957,Oc1ccc(-c2csc(Nc3ccccn3)n2)cc1O,-0.0,1.0,0.0,0.0,87.67977090663648,0.0,0.0,-0.3279548162079574,0.0,0.0,-0.16237825911825082,0.0,0.0,32.0,1.0,-0.0,1.0
5958,Oc1ccc(/C=N/N2CCCCC2)c(O)c1O,1.0,0.0,0.0,0.0,71.2728363995419,0.0,0.0,-0.16672840872475886,0.0,0.0,-0.07832486261634586,0.0,0.0,29.0,1.0,-0.0,1.0
5959,Oc1ccc(/C=N/NC(=S)Nc2cccnc2)c(O)c1O,-0.0,1.0,0.0,1.0,38.600111210648066,0.0,0.0,-0.2163780508985446,0.0,0.0,-0.09417948682317816,0.0,0.0,43.0,1.0,-0.0,1.0
5960,Oc1ccc(/C=N/Nc2ccc(Cl)nn2)c(O)c1O,1.0,0.0,0.0,1.0,56.63675439014431,0.0,0.0,-0.20940973571743451,0.0,0.0,-0.09423008509845412,0.0,0.0,48.0,1.0,-0.0,1.0
5961,Oc1ccc(/C=N/Nc2ncnc3nc[nH]c23)cc1,1.0,0.0,0.0,0.0,77.59176211100433,0.0,0.0,-0.4280381708710055,0.0,0.0,-0.21551096283373677,0.0,0.0,29.0,1.0,-0.0,1.0
5962,Oc1ccc(C2=CSC3=NCCN23)cc1O,-0.0,1.0,0.0,1.0,47.574128748584776,0.0,0.0,-0.35912896286919144,0.0,0.0,-0.17986971159610107,0.0,0.0,30.0,1.0,-0.0,1.0
5963,Oc1ccc(CCNc2c3ccccc3nc3ccccc23)cc1O,-0.0,1.0,0.0,0.0,91.52428580832446,0.0,0.0,-0.33076726205882745,0.0,0.0,-0.1648350627004707,0.0,0.0,39.0,1.0,-0.0,1.0
5964,Oc1ccc(N=Nc2ccccc2-c2nn[nH]n2)c(O)c1,1.0,0.0,0.0,1.0,65.52359975653653,0.0,0.0,-0.42397240648773504,0.0,0.0,-0.2190005931241019,0.0,0.0,35.0,1.0,-0.0,1.0
5965,Oc1ccc(NC(=S)N=Nc2c(O)[nH]c3ccccc23)cc1,-0.0,1.0,0.0,0.0,85.19285692316056,0.0,0.0,-0.4133311577960767,0.0,0.0,-0.21181186911999905,1.0,0.0,26.0,1.0,-0.0,1.0
5966,Oc1ccc2ccccc2c1/C=N/Nc1nnc(-c2ncc[nH]2)c2ccccc12,-0.0,1.0,0.0,0.0,85.82704790155194,0.0,0.0,-0.39860438037058443,0.0,0.0,-0.18650488475526222,0.0,0.0,35.0,1.0,-0.0,1.0
5967,Oc1cccc(/C=N/N=C/c2cccc(O)c2O)c1O,-0.0,1.0,0.0,1.0,65.757521878402,0.0,0.0,-0.2976710740005366,0.0,0.0,-0.1651095426831576,0.0,0.0,37.0,1.0,-0.0,1.0
5968,S=c1[nH]c2ccccc2n2c(=S)[nH]nc12,-0.0,1.0,0.0,0.0,95.88548646929839,1.0,0.0,-0.4402954700289137,1.0,0.0,-0.2382127662331161,0.0,0.0,42.0,0.0,1.0,0.0
5969,c1ccc(-c2cn3nc(-c4ccccc4)c(-c4ccccc4)nc3n2)cc1,-0.0,1.0,0.0,0.0,89.40652925237335,0.0,0.0,-0.4344560908250596,0.0,0.0,-0.22201411609392746,1.0,0.0,27.0,0.0,1.0,0.0
5970,c1ccc(-c2cn3nc4c(nc3n2)CCCC4)cc1,-0.0,1.0,1.0,0.0,99.59431070056048,0.0,0.0,-0.4282422046427392,0.0,0.0,-0.22448388304642103,0.0,0.0,37.0,0.0,1.0,0.0
5971,c1ccc(-c2nc(-c3ccccn3)nc(-c3ccccn3)n2)nc1,-0.0,1.0,0.0,0.0,76.61844784829965,1.0,0.0,-0.4453816117383447,0.0,0.0,-0.2245222961627136,0.0,0.0,39.0,0.0,1.0,0.0
5972,c1ccc(-c2nnc(-c3ccccn3)nn2)nc1,1.0,0.0,0.0,0.0,85.36743559171134,1.0,0.0,-0.4459555235570022,0.0,0.0,-0.22370378033810712,0.0,0.0,42.0,0.0,1.0,0.0
5973,c1ccc(C2=NNC(c3ccccn3)=NN2)nc1,-0.0,1.0,0.0,0.0,86.45302616410349,1.0,0.0,-0.4432838148411988,0.0,0.0,-0.2199155119081417,0.0,0.0,36.0,0.0,1.0,0.0
5974,next replicate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5975,starting_now,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5976,Brc1ccc(C2=CC(c3ccco3)n3ncnc3N2)cc1,-0.0,1.0,0.0,0.0,87.19327908199742,0.0,1.0,-0.08574200461642542,0.0,0.0,-0.05672262458608644,0.0,0.0,46.0,0.0,1.0,0.0
5977,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H](N)CO)nn3)CC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H](N)CC(C)C)nn3)CC2)n1,-0.0,1.0,1.0,0.0,99.30364599543853,0.0,0.0,-0.4122830690398035,0.0,0.0,-0.2012419020270694,0.0,0.0,38.0,0.0,1.0,0.0
5978,C(=N/NC(=Nc1ccccc1)c1ccccn1)\c1ccccn1,1.0,0.0,0.0,0.0,95.56622907452712,0.0,0.0,-0.3353704250458235,0.0,0.0,-0.15570497374583736,0.0,0.0,54.0,0.0,1.0,0.0
5979,C(=N/Nc1nc2ccccc2[nH]1)\c1ccccn1,-0.0,1.0,0.0,0.0,88.10606059969113,1.0,0.0,-0.43737224558109017,0.0,0.0,-0.20768125873420337,0.0,0.0,42.0,0.0,1.0,0.0
5980,C/C(=N\Nc1ccc(Cl)c(C(=O)O)c1)c1ccc[nH]1,1.0,0.0,0.0,0.0,96.59593966390564,1.0,0.0,-0.439981223000918,0.0,0.0,-0.2293475825346618,0.0,0.0,38.0,0.0,1.0,0.0
5981,C/C(N)=C(/C#N)C(=O)CSc1ncnc2ccccc12,-0.0,1.0,0.0,0.0,97.66335088778638,0.0,0.0,-0.4260764925592999,1.0,0.0,-0.2516685508929551,0.0,0.0,39.0,0.0,1.0,0.0
5982,C/C(O)=c1/ccc2cccc3nc(C)nc1c23,-0.0,1.0,0.0,0.0,96.57167837556223,0.0,0.0,-0.4231633989753409,0.0,0.0,-0.19839614410202677,0.0,0.0,41.0,1.0,-0.0,1.0
5983,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,-0.0,1.0,0.0,1.0,62.068971213423936,0.0,0.0,-0.2950706058622917,0.0,0.0,-0.13541986809236764,1.0,0.0,26.0,0.0,1.0,0.0
5984,C=CCN1C(=O)/C(=C2/Sc3ccc(OC)cc3N2CC)SC1=S,1.0,0.0,0.0,1.0,46.738586670519744,0.0,1.0,-0.08622938337163152,0.0,1.0,-0.037073564273545266,0.0,0.0,40.0,1.0,-0.0,1.0
5985,C=CCN1C(=O)/C(=C2/Sc3ccccc3N2CC)SC1=S,-0.0,1.0,0.0,0.0,87.17997286768872,0.0,0.0,-0.11442887329553789,0.0,0.0,-0.049907755403038025,0.0,0.0,30.0,1.0,-0.0,1.0
5986,C=CCN1C(=O)S/C(=C\c2ccc(N3CCOCC3)cc2C)C1=O,1.0,0.0,0.0,0.0,89.69786912720625,0.0,0.0,-0.4177013713528269,0.0,0.0,-0.19251418784244415,0.0,0.0,29.0,1.0,-0.0,1.0
5987,C=CCN1C=C2C(=O)C(C)(OC(=O)CCC(=O)OC)C(=O)C(Br)=C2C=C1c1ccc(OC)cc1,-0.0,1.0,0.0,0.0,87.35243684732029,0.0,0.0,-0.15296927286251688,0.0,0.0,-0.06970215364951174,0.0,0.0,28.0,1.0,-0.0,1.0
5988,C=CCN=c1scc(-c2ccco2)n1/N=C/c1ccc(O)c(O)c1O,-0.0,1.0,0.0,1.0,65.13379846561246,0.0,1.0,-0.06489576942016734,0.0,1.0,-0.026659378852254112,0.0,0.0,28.0,1.0,-0.0,1.0
5989,C=CCNC(=S)Nc1cc(Cl)ccc1OC,1.0,0.0,1.0,0.0,99.54508794145727,1.0,0.0,-0.43787982042464707,0.0,0.0,-0.22427153592410048,0.0,0.0,40.0,0.0,1.0,0.0
5990,C=CCOc1ccc(C2C(C(=O)c3cccs3)=C(O)C(=O)N2c2nnc(C)s2)cc1,-0.0,1.0,0.0,0.0,72.74645309940964,0.0,0.0,-0.10820471412270712,0.0,0.0,-0.060603221665589666,0.0,0.0,30.0,0.0,1.0,0.0
5991,C=CCOc1ccc(C2OC34CCCCC3C(C#N)(C#N)C2(C#N)C(=N)O4)cc1,-0.0,1.0,0.0,0.0,81.79621889164994,0.0,0.0,-0.17744029558133284,0.0,0.0,-0.0905481591702455,0.0,0.0,45.0,1.0,-0.0,1.0
5992,C=CCOc1cccc(C2C(C(=O)c3ccc(C)o3)=C(O)C(=O)N2c2nccs2)c1,-0.0,1.0,0.0,0.0,91.72775602842762,0.0,0.0,-0.38157731951313584,0.0,0.0,-0.22387077011617837,0.0,0.0,49.0,0.0,1.0,0.0
5993,C=CCOn1c(=O)c(-c2cc3ccccc3o2)[n+]([O-])c2ccccc21,1.0,0.0,0.0,0.0,85.49137001571201,0.0,0.0,-0.1260300661738439,0.0,0.0,-0.06517496996586958,1.0,0.0,27.0,1.0,-0.0,1.0
5994,C=CCSc1nnc(N2C(=O)C(O)=C(C(=O)c3ccco3)C2c2ccccc2F)s1,-0.0,1.0,0.0,0.0,84.65640971209031,0.0,0.0,-0.20687701347844337,0.0,0.0,-0.10931007886728152,0.0,0.0,35.0,0.0,1.0,0.0
5995,C=CCn1c(=O)/c(=C/c2ccc(C)o2)s/c1=C(/C#N)C(=O)c1ccccc1,1.0,0.0,0.0,0.0,85.23650591720119,0.0,1.0,-0.058665883775118034,0.0,1.0,-0.030003065350489095,1.0,0.0,27.0,0.0,1.0,0.0
5996,C=CCn1c(=O)/c(=C\c2ccsc2)s/c1=C(/C#N)C(=O)NCCN1CCOCC1,1.0,0.0,0.0,0.0,86.72267056728458,0.0,0.0,-0.10121974211721672,0.0,1.0,-0.04141509629810338,0.0,0.0,46.0,0.0,1.0,0.0
5997,C=CCn1c(Cc2nc3ccccc3[nH]2)n[nH]c1=S,-0.0,1.0,0.0,0.0,98.46310017528637,1.0,0.0,-0.436692455721977,0.0,0.0,-0.2083534739419283,0.0,0.0,51.0,0.0,1.0,0.0
5998,C=CCn1c(O)c(/C=C/C=Nc2ccccc2)c(=O)[nH]c1=O,1.0,0.0,0.0,0.0,90.03084701511902,0.0,0.0,-0.398069482056719,0.0,0.0,-0.18243191709007817,1.0,0.0,26.0,0.0,1.0,0.0
5999,C=CCn1cc(C=C2C(=O)NC(=O)NC2=O)c2ccccc21,1.0,0.0,0.0,0.0,77.22557293702548,0.0,0.0,-0.1079123056615906,0.0,1.0,-0.0427777963585899,0.0,0.0,37.0,1.0,-0.0,1.0
6000,C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C,-0.0,1.0,0.0,0.0,78.63103009167558,0.0,0.0,-0.3830706037334666,0.0,0.0,-0.20674533946622223,0.0,0.0,42.0,0.0,1.0,0.0
6001,CC(=NC1CCCC1)c1c(C)[nH]n(-c2nc3ccccc3s2)c1=O,1.0,0.0,1.0,0.0,98.6358254351503,0.0,0.0,-0.43363798516644353,0.0,0.0,-0.21046733505479964,0.0,0.0,43.0,0.0,1.0,0.0
6002,CC(=Nc1ccc(Br)cc1)c1sc2ccccc2c1O,1.0,0.0,0.0,0.0,89.3148426044997,0.0,0.0,-0.2801486369516278,0.0,0.0,-0.1444673114077896,0.0,0.0,30.0,1.0,-0.0,1.0
6003,CC(=O)/C(N=Nc1nc2c([nH]1)c(=O)n(C)c(=O)n2C)=C(\C)O,-0.0,1.0,0.0,1.0,61.188172241264944,0.0,0.0,-0.3431214393978804,0.0,0.0,-0.18135017475831822,0.0,0.0,36.0,1.0,-0.0,1.0
6004,CC(=O)C1=C(c2cccc([N+](=O)[O-])c2)N(C(C)=O)n2c(C)nnc2S1,1.0,0.0,0.0,0.0,86.77990074845744,0.0,0.0,-0.3934498723467007,0.0,0.0,-0.2033046664897061,0.0,0.0,47.0,0.0,1.0,0.0
6005,CC(=O)C1=C(c2ccccc2)N(C(C)=O)n2c(C)nnc2S1,-0.0,1.0,0.0,0.0,93.3575472010534,0.0,0.0,-0.3979752522029897,0.0,0.0,-0.20099087728897527,0.0,0.0,45.0,0.0,1.0,0.0
6006,CC(=O)C1=C(c2ccccc2)NC(=O)NC1c1ccc(O)c(O)c1,-0.0,1.0,0.0,0.0,78.7340469751528,0.0,0.0,-0.35393478689909524,0.0,0.0,-0.18866623040805358,0.0,0.0,29.0,1.0,-0.0,1.0
6007,CC(=O)N(C)c1ccc(N=NC2C(=O)N(C(N)=S)N=C2C)cc1,-0.0,1.0,0.0,0.0,82.90300404916138,0.0,1.0,-0.04695545873163511,0.0,1.0,-0.03371941642969802,1.0,0.0,26.0,1.0,-0.0,1.0
6008,CC(=O)N(C)c1ccc(N=Nc2c(C)[nH]n(C(N)=S)c2=O)cc1,-0.0,1.0,0.0,0.0,79.26099065802693,0.0,0.0,-0.22839298619454143,0.0,0.0,-0.12164125957960424,0.0,0.0,32.0,1.0,-0.0,1.0
6009,CC(=O)N(C1=C(Cl)C(=O)c2ccccc2C1=O)C1CCCCC1,-0.0,1.0,0.0,0.0,92.70153347210677,1.0,0.0,-0.43673551139822614,0.0,0.0,-0.22560801872647526,0.0,0.0,48.0,1.0,-0.0,1.0
6010,CC(=O)N1CCc2c(sc(NC(=O)C3CCCCC3)c2C(N)=O)C1,-0.0,1.0,0.0,0.0,98.58967772456297,0.0,0.0,-0.39171108397314497,0.0,0.0,-0.1924618221131403,1.0,0.0,27.0,0.0,1.0,0.0
6011,CC(=O)N1CCc2c(sc(NC(=O)C3CCCN3S(=O)(=O)c3cccs3)c2C(N)=O)C1,-0.0,1.0,0.0,0.0,94.56961192698537,0.0,0.0,-0.3632558927356321,0.0,0.0,-0.18070241189844566,0.0,0.0,35.0,0.0,1.0,0.0
6012,CC(=O)N=c1c(C#N)cc2c(=O)n3cccc(C)c3nc2n1CCCOC(C)C,-0.0,1.0,0.0,0.0,94.40473015370706,0.0,0.0,-0.3103457112280661,0.0,0.0,-0.16707562644458124,1.0,0.0,26.0,0.0,1.0,0.0
6013,CC(=O)NCCNc1ccc([N+](=O)[O-])cc1C#N,1.0,0.0,0.0,0.0,93.69578584894694,1.0,0.0,-0.444693556346747,1.0,0.0,-0.24056879552450644,0.0,0.0,41.0,0.0,1.0,0.0
6014,CC(=O)Nc1ccc(/C=C/C(=O)c2ccc3c(c2)OCCO3)cc1,1.0,0.0,0.0,0.0,91.13100389954855,1.0,0.0,-0.44237520783112916,0.0,0.0,-0.23161703313656068,0.0,0.0,53.0,0.0,1.0,0.0
6015,CC(=O)Nc1ccc(N=Cc2c(C)c(C#N)c(=O)n(CCc3ccccc3)c2O)cc1,1.0,0.0,0.0,0.0,95.60894197187677,0.0,0.0,-0.11499615933850928,0.0,0.0,-0.052321076425066504,0.0,0.0,40.0,0.0,1.0,0.0
6016,CC(=O)Nc1ccc(N=Cc2nc(-c3ccc(C)cc3)oc2O)cc1,1.0,0.0,0.0,0.0,91.5105563782159,0.0,0.0,-0.15574766960994052,0.0,0.0,-0.07298339251354667,0.0,0.0,31.0,0.0,1.0,0.0
6017,CC(=O)Nc1ccc(NC(=O)C(C)OC(=O)/C(C#N)=C/c2ccc(N(C)C)cc2)cc1,1.0,0.0,0.0,0.0,97.0394658718301,0.0,0.0,-0.34165044393758137,0.0,0.0,-0.1656045712762127,1.0,0.0,26.0,1.0,-0.0,1.0
6018,CC(=O)Nc1ccc(S(=O)(=O)NNC(=O)C(=O)NNc2ccccn2)cc1,1.0,0.0,0.0,1.0,63.96413166955064,0.0,0.0,-0.27687875165821163,0.0,0.0,-0.14349674843774976,0.0,0.0,45.0,0.0,1.0,0.0
6019,CC(=O)Nc1cccc(Oc2nc(-c3ccccn3)nc3ccccc23)c1,-0.0,1.0,1.0,0.0,99.14711535647676,0.0,0.0,-0.4302907667924699,0.0,0.0,-0.2154304635724692,0.0,0.0,35.0,0.0,1.0,0.0
6020,CC(=O)Oc1oc(-c2ccccc2)nc1C=Nc1ccc(N(C)C)cc1,1.0,0.0,0.0,0.0,79.600743202235,0.0,0.0,-0.32219418129145544,0.0,0.0,-0.14906153393533703,0.0,0.0,33.0,1.0,-0.0,1.0
6021,CC(=O)c1c(O)cc(O)cc1CC(=O)O,1.0,0.0,0.0,0.0,97.90912245764576,0.0,0.0,-0.4322472356739123,1.0,0.0,-0.24083867952256174,0.0,0.0,29.0,0.0,1.0,0.0
6022,CC(=O)c1cc(NC(=O)c2ccc(Cl)cc2)c(=O)oc1/C=C/N(C)C,-0.0,1.0,0.0,0.0,96.24792412746264,0.0,0.0,-0.38176556420591795,0.0,0.0,-0.19309012819918717,1.0,0.0,26.0,0.0,1.0,0.0
6023,CC(=O)c1cc(NC(=O)c2cccc(C(F)(F)F)c2)c(=O)oc1/C=C/N(C)C,1.0,0.0,0.0,0.0,98.12620782133338,0.0,0.0,-0.4046079068333539,0.0,0.0,-0.20509190449402268,0.0,0.0,36.0,0.0,1.0,0.0
6024,CC(=O)c1ccc(-c2ccc(/C=C(/Sc3n[nH]c(C)n3)C(=O)O)o2)cc1,-0.0,1.0,0.0,0.0,79.06485952158694,0.0,0.0,-0.1713196196453569,0.0,0.0,-0.0995508492202477,0.0,0.0,35.0,0.0,1.0,0.0
6025,CC(=O)c1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCN(Cc2ccccc2)C3)cc1,1.0,0.0,0.0,0.0,82.57711914888871,0.0,0.0,-0.23737212641866756,0.0,0.0,-0.11596706355565034,0.0,0.0,37.0,0.0,1.0,0.0
6026,CC(=O)c1sc2nc(-c3cccs3)cc(C(F)(F)F)c2c1N,1.0,0.0,0.0,0.0,93.65074957522704,0.0,0.0,-0.30488754225274234,0.0,0.0,-0.1629287701172935,0.0,0.0,30.0,0.0,1.0,0.0
6027,CC(=O)n1c(C=Nc2ccccc2)c(O)c2ccccc21,1.0,0.0,0.0,0.0,92.90396814244838,0.0,0.0,-0.39546451902850954,0.0,0.0,-0.18643438185133765,0.0,0.0,53.0,0.0,1.0,0.0
6028,CC(C)(C)OC(=O)N1CC=C2C(C#N)=C(N)C(C#N)(C#N)[C@H](c3cccnc3)[C@H]2C1,-0.0,1.0,0.0,1.0,66.33443443876202,0.0,0.0,-0.3023205600481215,0.0,0.0,-0.15091036521541903,0.0,0.0,28.0,1.0,-0.0,1.0
6029,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)N1CCC(C(=O)NCC(=O)Nc2ccc(F)cc2)CC1,1.0,0.0,1.0,0.0,99.78445393371203,0.0,0.0,-0.4302553177837658,0.0,0.0,-0.21923106398177478,0.0,1.0,57.0,0.0,1.0,0.0
6030,CC(C)(C)OC(=O)NCCCCC1=CC2=CC(=O)C(C)(OC(=O)c3cnc4ccccc4n3)C(=O)C2=CO1,-0.0,1.0,0.0,0.0,76.4637496771096,0.0,1.0,-0.03580031619023248,0.0,1.0,-0.01571608757285715,0.0,0.0,28.0,0.0,1.0,0.0
6031,CC(C)(C)c1ccc(/C=C2\Oc3cc(O)ccc3C2=O)cc1,-0.0,1.0,0.0,0.0,92.42544729782645,0.0,0.0,-0.2687216863098079,0.0,0.0,-0.12929686841840798,1.0,0.0,27.0,0.0,1.0,0.0
6032,CC(C)(C)c1nn(-c2ccccc2)c2[nH]c(=O)c(CNCc3ccco3)cc12,1.0,0.0,1.0,0.0,99.59580842612922,0.0,0.0,-0.4274500623119225,0.0,0.0,-0.2246517515862942,1.0,0.0,27.0,0.0,1.0,0.0
6033,CC(C)(O)[C@H]1O[C@H]2CC[C@@]3(C)[C@@](O)(CC[C@H]4Cc5c([nH]c6ccccc56)[C@@]43C)C2=CC1=O,-0.0,1.0,0.0,0.0,93.95994522248792,0.0,0.0,-0.15963228543008975,0.0,0.0,-0.08711732105266078,0.0,0.0,28.0,0.0,1.0,0.0
6034,CC(C)C(C(=O)O)N1C(=O)/C(=C/C=C/c2ccco2)SC1=S,1.0,0.0,0.0,0.0,81.43703611927279,0.0,1.0,-0.059631214234138905,0.0,1.0,-0.03036548384221612,0.0,0.0,35.0,1.0,-0.0,1.0
6035,CC(C)Cc1nn2c(N)c(/C=C3\C=Nc4ccccc43)c(=O)nc2s1,-0.0,1.0,0.0,0.0,92.12060382173237,0.0,0.0,-0.36001373124422104,0.0,0.0,-0.17102239895358634,0.0,0.0,46.0,0.0,1.0,0.0
6036,CC(C)Cc1nnc(NC(=O)CCC(=O)N2CC(C)CC(C)C2)s1,1.0,0.0,1.0,0.0,99.61699521169076,0.0,0.0,-0.4323846006145277,0.0,0.0,-0.2105422346428766,1.0,0.0,27.0,0.0,1.0,0.0
6037,CC(C)N1CCc2c(sc(NC(=O)c3ccc4ccccc4c3)c2C(N)=O)C1,1.0,0.0,0.0,1.0,65.75788104739628,0.0,0.0,-0.2827581225862882,0.0,0.0,-0.1510802896827267,0.0,0.0,37.0,0.0,1.0,0.0
6038,CC(C)OC(=O)CC(=O)c1sc2nc3c(cc2c1N)CN(C)CC3,1.0,0.0,0.0,0.0,85.46672679326294,0.0,0.0,-0.3464731385630721,0.0,0.0,-0.18335082571071715,0.0,0.0,31.0,0.0,1.0,0.0
6039,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,-0.0,1.0,0.0,0.0,73.86898137482542,0.0,0.0,-0.2969273244694968,0.0,0.0,-0.1639283430636408,0.0,0.0,36.0,1.0,-0.0,1.0
6040,CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)C2c1cc2c(cc1[N+](=O)[O-])OCO2,-0.0,1.0,0.0,0.0,89.0250055599786,0.0,0.0,-0.43542268385310906,1.0,0.0,-0.2597897298175902,0.0,1.0,56.0,0.0,1.0,0.0
6041,CC1(C)CCCN(C(=O)c2coc(=O)c(Br)c2)C1,-0.0,1.0,1.0,0.0,99.65878988554584,1.0,0.0,-0.4425500704343046,1.0,0.0,-0.23600976059694018,0.0,0.0,28.0,0.0,1.0,0.0
6042,CC1(C)Cc2c(cnn2-c2cccc(F)c2)C(NC(=O)CSc2ccccn2)C1,1.0,0.0,1.0,0.0,99.8575365802948,0.0,0.0,-0.4326485409528344,1.0,0.0,-0.24309461441091154,0.0,0.0,44.0,0.0,1.0,0.0
6043,CC1(CCl)N([O-])C2=C(CCCC2)[N+]1=O,-0.0,1.0,0.0,0.0,94.5982971644023,0.0,0.0,-0.43563829943348875,0.0,0.0,-0.23033854258444214,0.0,0.0,36.0,0.0,1.0,0.0
6044,CC1(OC(=O)c2ccc(Cl)nc2)C(=O)C=C2C=C(C3CC3)OC=C2C1=O,-0.0,1.0,0.0,1.0,46.92808266638285,0.0,0.0,-0.15514276954307446,0.0,0.0,-0.08732728874395812,0.0,0.0,50.0,0.0,1.0,0.0
6045,CC1(OC(=O)c2ccco2)C(=O)C=C2C=C(C3CC3)OC=C2C1=O,-0.0,1.0,0.0,0.0,69.0556357381765,0.0,0.0,-0.19057732297120641,0.0,0.0,-0.10485733138973818,0.0,0.0,34.0,0.0,1.0,0.0
6046,CC1(OC(=O)c2cccs2)C(=O)C=C2C=C3CCCN3C=C2C1=O,-0.0,1.0,0.0,0.0,84.37650651786072,0.0,0.0,-0.28310447483524664,0.0,0.0,-0.1580521629690026,1.0,0.0,27.0,0.0,1.0,0.0
6047,CC1(OC(=O)c2cnc3ccccc3n2)C(=O)C=C2C=C(C3CC3)OC=C2C1=O,1.0,0.0,0.0,0.0,68.2441558143893,0.0,0.0,-0.11059330530361351,0.0,0.0,-0.055576743062961814,0.0,0.0,53.0,0.0,1.0,0.0
6048,CC1=C(C#N)C(=O)N(C)C(=O)C1=Nc1ccc(N(C)C)cc1,-0.0,1.0,0.0,0.0,74.66981772531756,0.0,0.0,-0.27614406228786165,0.0,0.0,-0.14193540064664162,0.0,0.0,34.0,1.0,-0.0,1.0
6049,CC1=C(C#N)C(=O)N(CCO)C(=O)C1=Nc1ccc(N(C)C)cc1,1.0,0.0,0.0,0.0,72.12386130558451,0.0,0.0,-0.18952631458669617,0.0,0.0,-0.09305052786102043,0.0,0.0,34.0,1.0,-0.0,1.0
6050,CC1=C(C#N)C(=O)NC(=O)/C1=C/c1ccc(-c2ccc(S(N)(=O)=O)cc2)o1,1.0,0.0,0.0,0.0,81.67336454174696,0.0,1.0,-0.05069495040658434,0.0,1.0,-0.024285589725001965,0.0,0.0,33.0,1.0,-0.0,1.0
6051,CC1=C(C#N)C(=O)OC(C)(C)C1,-0.0,1.0,1.0,0.0,98.70431900545854,0.0,0.0,-0.4277927691295275,0.0,0.0,-0.21618762234079208,0.0,0.0,47.0,0.0,1.0,0.0
6052,CC1=C(C(=O)OCc2ccccc2)C(c2ccccc2[N+](=O)[O-])NC(=O)N1C,-0.0,1.0,1.0,0.0,99.78920714410636,0.0,0.0,-0.43224622695696807,0.0,0.0,-0.22174519153398323,0.0,0.0,39.0,0.0,1.0,0.0
6053,CC1=CC(=C(C#N)c2nc3ccccc3s2)C=C(C)N1CC1CCCO1,1.0,0.0,0.0,0.0,77.21980136869112,0.0,0.0,-0.3391484322957321,0.0,0.0,-0.17338892044531332,0.0,0.0,36.0,0.0,1.0,0.0
6054,CC1=CC(=C2N=C(c3ccccc3)OC2=O)C=C(C)O1,1.0,0.0,0.0,0.0,85.80989581150064,0.0,0.0,-0.42973252028753917,1.0,0.0,-0.2329377435764362,0.0,0.0,35.0,0.0,1.0,0.0
6055,CC1=CC(C#N)(C#N)C(C#N)(C#N)C(c2ccccc2)N1,-0.0,1.0,0.0,0.0,83.80007734027204,0.0,0.0,-0.34431417793316965,0.0,0.0,-0.1682650183354808,0.0,0.0,53.0,1.0,-0.0,1.0
6056,CC1=C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1.0,0.0,0.0,0.0,84.3250329094997,0.0,0.0,-0.4347934483433589,1.0,0.0,-0.23597664192339257,0.0,1.0,58.0,0.0,1.0,0.0
6057,CC1=NN(C(N)=S)C(=O)C1N=Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,-0.0,1.0,0.0,0.0,88.78145894396287,0.0,0.0,-0.3741908039296093,0.0,0.0,-0.22037727667404486,0.0,0.0,31.0,1.0,-0.0,1.0
